_id,usernameTweet,ID,text,url,nbr_retweet,nbr_favorite,nbr_reply,datetime,is_reply,is_retweet,user_id
ObjectId(5ea08ffb1657436c1744541e),esp_covid19,1245825963788730369,@ radioambulante  @planetmoney  @pictoline  @CNNEE  @nytimeses   ¿saben de alguien que pueda reproducir en español o de un video similar? Sobre todo para personas con dificultades auditivas (personas mayores) o que no puedan tan fácilmente seguir el audio y los visuales al mismo tiempo,/esp_covid19/status/1245825963788730369,0,0,0,2020-04-02 21:30:30,true,false,1239408182855905280
ObjectId(5ea08ffb1657436c1744541f),josemktg,1245815007897694210,Our great @dr_shaps  providing Greg advice.  Nuestro gran doctor dando gran consejo. @hoyhealth  #COVID19  #latino  #salud  #tueresmiescudo  #QuedateEnCasa  @esp_covid19  @FuerzaMigrante pic.twitter.com/ftkiuOyM1U,/josemktg/status/1245815007897694210,0,4,0,2020-04-02 20:46:58,false,false,1965438823
ObjectId(5ea08ffb1657436c17445420),SoccorsoAndrea,1245806440662663169,Can also try to help.,/SoccorsoAndrea/status/1245806440662663169,0,1,0,2020-04-02 20:12:56,true,false,1194115886849941504
ObjectId(5ea08ffb1657436c17445421),KarlaFisk,1245801822230663169,.@c_pichardo  @clauirizarry  @NY1noticias  please share.,/KarlaFisk/status/1245801822230663169,0,1,0,2020-04-02 19:54:34,true,false,10040232
ObjectId(5ea08ffb1657436c17445422),josemktg,1245760625063661570,According to @NBC  4 in 10 #latinos  lost their jobs due to #COVID19  Help @HoyHealth  offer free #primarycare  to #underserved  pops. Go to  https://www. gofundme.com/f/free-primary -care-services-to-immigrants?rcid=r01-158530653157-71570536a9ba456c&pc=li_co_campmgmt_w&utm_medium=social&utm_source=linkedin&utm_campaign=p_lico+share-sheet   …  to donate .@esp_covid19  .@Maria_Hinojosa  .@MariaTeresa1  #Salud  #migrants  @FuerzaMigrante pic.twitter.com/76bM2pQgbN,/josemktg/status/1245760625063661570,1,2,0,2020-04-02 17:10:52,false,false,1965438823
ObjectId(5ea08ffb1657436c17445423),BigFernowski,1245757081988280320,For instance  https:// twitter.com/sanidadgob/sta tus/1245755806387261440?s=21   … https:// twitter.com/sanidadgob/sta tus/1245755806387261440   …,/BigFernowski/status/1245757081988280320,0,0,0,2020-04-02 16:56:48,true,false,120618815
ObjectId(5ea08ffb1657436c17445424),esp_covid19,1245730752874102788,Thank you Nicole!,/esp_covid19/status/1245730752874102788,0,2,0,2020-04-02 15:12:10,true,false,1239408182855905280
ObjectId(5ea08ffc1657436c17445425),nicolennewyork,1245724414517424137,I just sent @espcovid19  an email! Thank you for sharing this information.,/nicolennewyork/status/1245724414517424137,0,2,1,2020-04-02 14:46:59,true,false,1192470246524895232
ObjectId(5ea08ffc1657436c17445426),MarkLevineNYC,1245723511806664706,Eccellente. Grazie.,/MarkLevineNYC/status/1245723511806664706,0,1,1,2020-04-02 14:43:24,true,false,17143007
ObjectId(5ea08ffc1657436c17445427),aliciaenred,1245722878307446789,Polizia dello stato italiana,/aliciaenred/status/1245722878307446789,0,1,1,2020-04-02 14:40:53,true,false,1334130583
ObjectId(5ea08ffc1657436c17445428),MarkLevineNYC,1245721603784269826,Esto es increible. Quein lo produjo??,/MarkLevineNYC/status/1245721603784269826,0,2,1,2020-04-02 14:35:49,true,false,17143007
ObjectId(5ea08ffc1657436c17445429),aliciaenred,1245713739493658624,# YoMeQuedoEnCasa pic.twitter.com/9CxlsVlbyg,/aliciaenred/status/1245713739493658624,4,5,1,2020-04-02 14:04:34,true,false,1334130583
ObjectId(5ea08ffc1657436c1744542a),aliciaenred,1245712212662128641,@ opsoms   Organizacion Panamericana de la salud.,/aliciaenred/status/1245712212662128641,0,1,1,2020-04-02 13:58:30,true,false,1334130583
ObjectId(5ea08ffc1657436c1744542b),Logan_MB,1245706314447192064,@ MNKnaranjo  - anything Luma might be able/interested to help with? ,/Logan_MB/status/1245706314447192064,0,1,0,2020-04-02 13:35:04,true,false,201549178
ObjectId(5ea08ffc1657436c1744542c),buckeye_sanjay,1245696759755681792,"También esto para pacientes, familias, doctores y el público. Un maravilloso gráfico de una página. Gracias a @CPSolvers . También hay en otras idiomas...

 https:// clinicalproblemsolving.com/wp-content/upl oads/2020/03/COVID-19-Infographic-spanish.pdf   … 

#COVID19  #AplanarLaCurva",/buckeye_sanjay/status/1245696759755681792,0,1,0,2020-04-02 12:57:06,true,false,730034999362265088
ObjectId(5ea08ffc1657436c1744542d),BigFernowski,1245695133200375808,"There’s also @SaludPublicaEs , managed by the Spanish MOH as well.",/BigFernowski/status/1245695133200375808,0,0,1,2020-04-02 12:50:38,true,false,120618815
ObjectId(5ea08ffc1657436c1744542e),josemktg,1245695114430877698,Thanks .@SaludAmerica  our site is linked to CDC and other reliable sources for info in Spanish. Go to  http://www. hoyhealth.com/coronavirus    .@esp_covid19  .@dw_espanol  #COVID19 https:// twitter.com/SaludAmerica/s tatus/1245564488084008960   …,/josemktg/status/1245695114430877698,0,2,0,2020-04-02 12:50:33,true,false,1965438823
ObjectId(5ea08ffc1657436c1744542f),BigFernowski,1245694836633677831,"I suggest you check out @sanidadgob  feed, and the Spanish Ministry website. Also @SaludMadrid .",/BigFernowski/status/1245694836633677831,0,1,1,2020-04-02 12:49:27,true,false,120618815
ObjectId(5ea08ffc1657436c17445430),keozdev,1245691013806665728,Sigan @esp_covid19  para información en español,/keozdev/status/1245691013806665728,1,1,0,2020-04-02 12:34:16,true,false,352050715
ObjectId(5ea08ffc1657436c17445431),By_Fiorella,1245690204293398528,Buenísimo!,/By_Fiorella/status/1245690204293398528,0,1,0,2020-04-02 12:31:03,true,false,914484536859332608
ObjectId(5ea08ffc1657436c17445432),tulipsmg,1245685410057072641,Muchas gracias. Esto es muy útil. Enviado a amigos y familia.,/tulipsmg/status/1245685410057072641,0,2,0,2020-04-02 12:12:00,true,false,789597191933485057
ObjectId(5ea08ffc1657436c17445433),D_N_Lars,1245663960357130241,I wonder why NY is in such bad shape? https:// twitter.com/MarkLevineNYC/ status/1226566648729133056?s=19   …,/D_N_Lars/status/1245663960357130241,0,0,0,2020-04-02 10:46:46,true,false,1061998875962159105
ObjectId(5ea08ffc1657436c17445434),CertifyBe,1245660180336918528,"@ CoronaVid19 
@CajaIngenieros 
@MundosOcultosNF
@COVID19_ES 
@AIRE_Covid19 
@ricardocomsalud 
@sibekay 
@SEMERGENap 
@esp_covid19 
@FABIANBANCHERO 
@Covid19_Time 
@covid19esp_ 
@covid19espbot
@cuarentenanews 
@CoronaVid19___",/CertifyBe/status/1245660180336918528,0,0,0,2020-04-02 10:31:44,false,false,1133661589062803456
ObjectId(5ea08ffc1657436c17445435),RalphSpeedy,1245658432662724615,This is actually another good idea if people can get that done at some point. The spanish site looks extensive and maybe complete. It might be an idea to reference that from the NYC website. But I cannot really read it myself properly. I would need time to translate it.,/RalphSpeedy/status/1245658432662724615,0,0,0,2020-04-02 10:24:48,true,false,1177699742907850753
ObjectId(5ea08ffc1657436c17445436),esp_covid19,1245644184301662213,¿No recuperados eran 41 la última vez que lo reportaron el 28 de marzo? Solo hemos visto cifras de “4% de recuperaciones” desde entonces.,/esp_covid19/status/1245644184301662213,0,1,0,2020-04-02 09:28:11,true,false,1239408182855905280
ObjectId(5ea08ffc1657436c17445437),richfima,1245605844546285573,"Muy dura, pero real, gracias",/richfima/status/1245605844546285573,0,2,1,2020-04-02 06:55:50,true,false,1165754511274594304
ObjectId(5ea08ffc1657436c17445438),dgray_nl,1245588596452548608,You should be in jail https:// twitter.com/MarkLevineNYC/ status/1226566648729133056?s=19   …,/dgray_nl/status/1245588596452548608,0,1,0,2020-04-02 05:47:17,true,false,1208022764587814912
ObjectId(5ea08ffd1657436c17445439),JosephK55665913,1245577420544937987,Why were you telling people to go out and celebrate in groups on February 9th? Incredibly irresponsible for someone on a health committee,/JosephK55665913/status/1245577420544937987,0,0,0,2020-04-02 05:02:53,true,false,1215651913569570816
ObjectId(5ea08ffd1657436c1744543a),RaychelTania,1245570004277321728,https:// twitter.com/MarkLevineNYC/ status/1226566648729133056   …,/RaychelTania/status/1245570004277321728,0,0,0,2020-04-02 04:33:25,true,false,15910202
ObjectId(5ea08ffd1657436c1744543b),esp_covid19,1245568500200071170,"“Si produces contenido y tienes la capacidad de traducir, invierte recursos para publicar material en español. Hay un ejército de voluntarios listos para difundirlo, incluido el increíble equipo de @esp_covid19 ” cc @nytimes  @voxdotcom  @NewYorker  @radioambulante  @TheAtlantic",/esp_covid19/status/1245568500200071170,2,7,0,2020-04-02 04:27:26,false,false,1239408182855905280
ObjectId(5ea08ffd1657436c1744543c),esp_covid19,1245568499340259328,“Hay una oferta extremadamente limitada de información confiable de covid en español” indica el concejal líder de salud de NYC @MarkLevineNYC https:// twitter.com/MarkLevineNYC/ status/1245494523695955968   …,/esp_covid19/status/1245568499340259328,4,8,1,2020-04-02 04:27:26,false,false,1239408182855905280
ObjectId(5ea08ffd1657436c1744543d),esp_covid19,1245567362977456128,"¡Gracias @SaludAmerica ! Estamos de acuerdo que “obtener actualizaciones sobre el coronavirus en español es ‘dispar’” ¡buenísima la lista de recursos! 

No duden en incluirnos- ¡para sus lectores que tienen familia en otros países tenemos una sección de medios int’l en español! https:// twitter.com/SaludAmerica/s tatus/1245564488084008960   …",/esp_covid19/status/1245567362977456128,2,3,0,2020-04-02 04:22:55,true,false,1239408182855905280
ObjectId(5ea08ffd1657436c1744543e),X100PreSoy,1245566516235509762,"REMEMBER THESE, Proof that you and Bill D blasio CREATED THOUSANDS OF INFECTED pic.twitter.com/wlyGrQlby2",/X100PreSoy/status/1245566516235509762,0,0,0,2020-04-02 04:19:33,true,false,1224215824581513216
ObjectId(5ea08ffd1657436c1744543f),X100PreSoy,1245566311280844800,"ACUÉRDATE DE ESTO HDP, YOU AND GOVERNOR CREATED THOUSANDS OF INFECTED NYERS pic.twitter.com/nCpFqXqeF8",/X100PreSoy/status/1245566311280844800,0,0,0,2020-04-02 04:18:44,true,false,1224215824581513216
ObjectId(5ea08ffd1657436c17445440),Samynemir,1245565449754030080,Thanks.,/Samynemir/status/1245565449754030080,0,0,0,2020-04-02 04:15:19,true,false,128790234
ObjectId(5ea08ffd1657436c17445441),esp_covid19,1245564755122806785,Exactly @RalphSpeedy ! Then u maximize that effort by fixing the @GoogleAI  mistakes (w help from incredibly generous volunteers + @RespondCrisis  ;) & make it available for 100s of millions to see! Among lots of other nontranslation efforts. Check us out at  http:// covid19espanol.com   !,/esp_covid19/status/1245564755122806785,0,0,1,2020-04-02 04:12:33,true,false,1239408182855905280
ObjectId(5ea08ffd1657436c17445442),SaludAmerica,1245564488084008960,Thanks Mark and @esp_covid19  for promoting Spanish-language content! Wanted to share these.  https:// salud-america.org/spanish-corona virus-resources-for-latinos-en-espanol/   …,/SaludAmerica/status/1245564488084008960,0,1,0,2020-04-02 04:11:30,true,false,59594745
ObjectId(5ea08ffd1657436c17445443),RalphSpeedy,1245559691293401088,"There is a bunch of Multilingual stuff here:

 https:// www1.nyc.gov/site/doh/covid /covid-19-posters-and-flyers.page   …",/RalphSpeedy/status/1245559691293401088,0,0,0,2020-04-02 03:52:26,true,false,1177699742907850753
ObjectId(5ea08ffd1657436c17445444),RalphSpeedy,1245557228599476224,"All you really need to do Mark is take anything you have in English run it through  http:// translate.google.com    and choose the destination language. In this case Spanish and then have someone like Raquel proof read and make corrections, that may go faster.",/RalphSpeedy/status/1245557228599476224,0,1,1,2020-04-02 03:42:39,true,false,1177699742907850753
ObjectId(5ea08ffd1657436c17445445),Celtics11_0,1245556388773928963,pic.twitter.com/VIaz3pRUT4,/Celtics11_0/status/1245556388773928963,0,1,0,2020-04-02 03:39:19,true,false,625203380
ObjectId(5ea08ffd1657436c17445446),MarkLevineNYC,1245554984948846592,"Incredible, gracias.",/MarkLevineNYC/status/1245554984948846592,0,4,0,2020-04-02 03:33:44,true,false,17143007
ObjectId(5ea08ffd1657436c17445447),esp_covid19,1245554698096201728,¡Escríbenos a covid19espanol@gmail.com! ¡Muchas gracias Raquel!,/esp_covid19/status/1245554698096201728,0,2,0,2020-04-02 03:32:35,true,false,1239408182855905280
ObjectId(5ea08ffd1657436c17445448),TRUMP23865512,1245553439460843520,Can you translate this one?! pic.twitter.com/1rFrNiPGHp,/TRUMP23865512/status/1245553439460843520,0,0,0,2020-04-02 03:27:35,true,false,1239704505727381506
ObjectId(5ea08ffd1657436c17445449),DannyMo04,1245553151303917568,# NYC pic.twitter.com/c7mssPive0,/DannyMo04/status/1245553151303917568,0,0,0,2020-04-02 03:26:27,true,false,2854910420
ObjectId(5ea08ffd1657436c1744544a),DannyMo04,1245553112271781888,# NYC pic.twitter.com/k4eW03IpCa,/DannyMo04/status/1245553112271781888,0,0,0,2020-04-02 03:26:17,true,false,2854910420
ObjectId(5ea08ffd1657436c1744544b),TRUMP23865512,1245552975235309569,It appears that the ones who stayed away got lucky? pic.twitter.com/FxHhf9NOEf,/TRUMP23865512/status/1245552975235309569,0,0,0,2020-04-02 03:25:45,true,false,1239704505727381506
ObjectId(5ea08ffd1657436c1744544c),TRUMP23865512,1245552695378731010,Porke le das las gracias a este idiota? pic.twitter.com/LxbqwFNUou,/TRUMP23865512/status/1245552695378731010,0,0,0,2020-04-02 03:24:38,true,false,1239704505727381506
ObjectId(5ea08ffd1657436c1744544d),NeedA2ndJob,1245548132575870986,I can translate: LunarNewYear,/NeedA2ndJob/status/1245548132575870986,0,1,0,2020-04-02 03:06:30,true,false,940600946
ObjectId(5ea08ffd1657436c1744544e),raquelleon94,1245543106650529792,Hey Mark! I’m a copywriter and translator with native proficiency in Spanish and English and i’d love to help. Please feel free to put me in contact with anyone that might need support drafting or translating COVID-19 materials. Thank you!,/raquelleon94/status/1245543106650529792,0,19,4,2020-04-02 02:46:32,true,false,208872493
ObjectId(5ea08ffd1657436c1744544f),HermanYael,1245542343652134912,@ raquelleon94,/HermanYael/status/1245542343652134912,0,0,0,2020-04-02 02:43:30,true,false,292627811
ObjectId(5ea08ffd1657436c17445450),davecohenm,1245541250197065730,Y Gracias @scollerd,/davecohenm/status/1245541250197065730,0,1,1,2020-04-02 02:39:09,true,false,331717808
ObjectId(5ea08ffd1657436c17445451),esp_covid19,1245535932142551043,"Hi Samy! We’re a group of Spanish speaking volunteers, some based in NY, but also in Mexico, Canada, Peru and Spain, working to translate official, reliable and practical information. You can learn more about us here: http:// covid19espanol.com  ",/esp_covid19/status/1245535932142551043,0,4,1,2020-04-02 02:18:01,true,false,1239408182855905280
ObjectId(5ea08ffd1657436c17445452),ajnavarro1328,1245533315110600705,"@ esp_covid19  @covidmx  @ElSabuesoAP  
Esto es cierto? https:// twitter.com/chioreya/statu s/1245426066035896320   …",/ajnavarro1328/status/1245533315110600705,0,0,0,2020-04-02 02:07:37,false,false,36654410
ObjectId(5ea08ffd1657436c17445453),Samynemir,1245502855622078465,Who manages this?,/Samynemir/status/1245502855622078465,0,0,1,2020-04-02 00:06:35,true,false,128790234
ObjectId(5ea08ffd1657436c17445454),KateEGrey,1245502733668376576,We’re headquartered in Phoenix but happy to share this,/KateEGrey/status/1245502733668376576,0,1,0,2020-04-02 00:06:06,true,false,107828973
ObjectId(5ea08ffd1657436c17445455),KateEGrey,1245502475638996992,See the Banner Health website: https://www. bannerhealth.com/es  ,/KateEGrey/status/1245502475638996992,0,1,1,2020-04-02 00:05:05,true,false,107828973
ObjectId(5ea08ffd1657436c17445456),CheckMarcel,1245501006030520322,What about other languages? Do you want other immigrants to die????,/CheckMarcel/status/1245501006030520322,0,2,0,2020-04-01 23:59:14,true,false,958837569369894912
ObjectId(5ea08ffd1657436c17445457),josebri80,1245496704733978625,MUCHAS GRACIAS ,/josebri80/status/1245496704733978625,0,2,0,2020-04-01 23:42:09,true,false,1206977685488128000
ObjectId(5ea08ffd1657436c17445458),MarkLevineNYC,1245496605173780481,¡Gracias! Déjenos saber cuando esté listo.,/MarkLevineNYC/status/1245496605173780481,0,3,1,2020-04-01 23:41:45,true,false,17143007
ObjectId(5ea08ffd1657436c17445459),ztalpnielk,1245496203300790272,I am sure @NYCCouncil38  has already got this done in various languages!,/ztalpnielk/status/1245496203300790272,0,2,0,2020-04-01 23:40:09,true,false,65486612
ObjectId(5ea08ffd1657436c1744545a),MarkLevineNYC,1245496179154132993,"Esto es excelente, gracias!",/MarkLevineNYC/status/1245496179154132993,0,1,0,2020-04-01 23:40:03,true,false,17143007
ObjectId(5ea08ffd1657436c1744545b),caboh_pm,1245496011277164544,FYI this is based on the #Masks4All  movement by @PetrLudwig  and @jeremyphoward . Just translated it to Spanish as #TapabocasParaTodos https:// masks4all.co /  ,/caboh_pm/status/1245496011277164544,2,13,0,2020-04-01 23:39:23,true,false,1094021710330953728
ObjectId(5ea08ffd1657436c1744545c),DrMahaliaD,1245495643558338562,@ jonasattilus,/DrMahaliaD/status/1245495643558338562,0,0,1,2020-04-01 23:37:56,true,false,1126141875713454081
ObjectId(5ea08ffd1657436c1744545d),caboh_pm,1245495525186646021,"Created this if helps...Israel, Japan, Czechia, Austria, etc. mandating *non-medical* home-made cloth facemasks for everyone when going to supermarkets, etc. 

I know US isn't there yet but at least Riverside County, CA is officially recommending them now https:// twitter.com/caboh_pm/statu s/1245083063480180741   …",/caboh_pm/status/1245495525186646021,2,4,3,2020-04-01 23:37:28,true,false,1094021710330953728
ObjectId(5ea08ffd1657436c1744545e),augrented,1245495150807138304,Working on translating the front end of this letter-writing tool & will share ASAP! https:// augrented.com/covid  ,/augrented/status/1245495150807138304,0,5,1,2020-04-01 23:35:58,true,false,912391897640927233
ObjectId(5ea08ffd1657436c1744545f),esp_covid19,1245495043957424131,Thank you @MMViverito  In our media section we linked the Washington Post coronavirus coverage EN ESPAÑOL to direct people there as well :),/esp_covid19/status/1245495043957424131,1,3,0,2020-04-01 23:35:33,true,false,1239408182855905280
ObjectId(5ea08ffe1657436c17445460),esp_covid19,1245494753224990721,"Thank you @MarkLevineNYC  ! Every bit of reliable information is a potential lifesaver, we're working hard for our community!

¡Gracias concejal Mark! Publicar información verificada puede salvar vidas, ¡estamos trabajando duro por nuestra comunidad!

#COVID19   https:// twitter.com/MarkLevineNYC/ status/1245493481159753729   …",/esp_covid19/status/1245494753224990721,1,2,0,2020-04-01 23:34:23,false,false,1239408182855905280
ObjectId(5ea08ffe1657436c17445461),MarkLevineNYC,1245494523695955968,"There is extremely limited supply of reliable info on covid in Spanish.

If you're producing content & have ability to translate please invest resources to put out Spanish material. There's an army of volunteers ready to disseminate it, including the amazing team at @esp_covid19 .",/MarkLevineNYC/status/1245494523695955968,88,198,34,2020-04-01 23:33:29,false,false,17143007
ObjectId(5ea08ffe1657436c17445462),MMViverito,1245494067531841536,Aware of this? Another resource. https://www. washingtonpost.com/es/post-opinio n/   …,/MMViverito/status/1245494067531841536,0,1,1,2020-04-01 23:31:40,true,false,94013297
ObjectId(5ea08ffe1657436c17445463),esp_covid19,1245460509488545802,"@ GonzalezSarahA  can u help us spread the word abt (+ internally promote ;) the need for more reliable #COVID19  info in Spanish, please? Despite too much info in English, there’s isn’t enough in Spanish. Sketchy WhatsApp chains in Spanish are out control, too

Cc @MarkLevineNYC",/esp_covid19/status/1245460509488545802,0,0,0,2020-04-01 21:18:19,false,false,1239408182855905280
ObjectId(5ea08ffe1657436c17445464),aleximenez,1245345181207089155,Gracias @opengovpart  por ayudar a difundir lo que se hace en @esp_covid19     https:// twitter.com/esp_covid19/st atus/1245097756932345858   … pic.twitter.com/5j7DbUPWKb,/aleximenez/status/1245345181207089155,0,2,0,2020-04-01 13:40:03,false,false,14409630
ObjectId(5ea08ffe1657436c17445465),arturoPlatica,1245323054118342658,"@ rivapa  
1: ¿pq en México se dan datos de #COVID19  1 vez/día y no continuamente?
2: ¿dónde están los datos oficiales en un solo lugar? actualizamos estos a mano en @esp_covid19  (notando discontinuidad en reporte de recuperados y pruebas realizadas)...  https:// docs.google.com/spreadsheets/d /1BcrB5fsII2eLec1EavLem3Ef1aGgFexTW5ArAKQidBc   …",/arturoPlatica/status/1245323054118342658,0,1,1,2020-04-01 12:12:07,false,false,2198337500
ObjectId(5ea08ffe1657436c17445466),josemktg,1245175014137245696,"Beautiful view from my house reminding us to thank all healthcare and essential workers (grocery, laundry, Fire, police etc). Thx #COVID19  @esp_covid19  @martinezmau  #thanks  #NYC pic.twitter.com/Tj01C0T3lk",/josemktg/status/1245175014137245696,0,1,0,2020-04-01 02:23:52,false,false,1965438823
ObjectId(5ea08ffe1657436c17445467),esp_covid19,1245147049236008960,¡Por supuesto!,/esp_covid19/status/1245147049236008960,0,1,0,2020-04-01 00:32:44,true,false,1239408182855905280
ObjectId(5ea08ffe1657436c17445468),SaludEsCare,1245102595095625728,"Felicidades...
Envíenos cualquier duda.",/SaludEsCare/status/1245102595095625728,0,1,1,2020-03-31 21:36:06,true,false,1152755837665972225
ObjectId(5ea08ffe1657436c17445469),esp_covid19,1245097756932345858,"¡Muchas gracias a @opengovpart  por incluirnos en su listado de enfoques de gobierno abierto para #COVID19 ! 

Estamos trabajando duro publicando información proactiva para mantener informada a la comunidad de habla hispana. https://www. opengovpartnership.org/es/collecting- open-government-approaches-to-covid-19/   …",/esp_covid19/status/1245097756932345858,4,10,1,2020-03-31 21:16:52,false,false,1239408182855905280
ObjectId(5ea08ffe1657436c1744546a),RbLeopo,1244988659482464257,Yo ayudo con traducciones del inglés al. Español. Cuenten conmigo.,/RbLeopo/status/1244988659482464257,0,1,0,2020-03-31 14:03:21,true,false,1030739225552015360
ObjectId(5ea08ffe1657436c1744546b),martinezmau,1244891353496125442,"Te pongo en contacto. Gracias. 
Me encantan los finales felices.",/martinezmau/status/1244891353496125442,0,3,0,2020-03-31 07:36:42,true,false,42995003
ObjectId(5ea08ffe1657436c1744546c),martinezmau,1244890673276469248,"¿Hablas inglés?
Porque tengo muchos artículos que traducir al español sobre coronavirus. ¿me ayudas? 
y así si tendremos el mismo “que hacer”.   Abrí una cuenta, se llama @esp_covid19  ",/martinezmau/status/1244890673276469248,2,5,1,2020-03-31 07:34:00,true,false,42995003
ObjectId(5ea08ffe1657436c1744546d),BiancaV86491962,1244838265997406208,"Me da gusto saber que Dios y la vida te dieron otra oportunidad (felicidades) y la aproveches como en tus inicios con el pie derecho. Echale ganas, Un abrazo a la distancia , me quedé atrapada en San Antonio tx, mi hijo vive solo y espero regresar a MTY pronto.",/BiancaV86491962/status/1244838265997406208,0,2,0,2020-03-31 04:05:45,true,false,960721108352696321
ObjectId(5ea08ffe1657436c1744546e),lupiscb1,1244827876765171712,A qué hora va a ser eso de la canción? ,/lupiscb1/status/1244827876765171712,0,1,0,2020-03-31 03:24:28,true,false,1128499196
ObjectId(5ea08ffe1657436c1744546f),martinezmau,1244822272562601985,"Sigue @esp_covid19  que yo colaboro ahí traduciendo y espérate tantito para que escuches la canción que les voy a regalar para que veas cómo no me desgasto sino todo lo contrario. Me nutro para ser una mejor versión de mi, informar, entretener, distraer y dar un respiro juntos.    https:// twitter.com/BiancaV8649196 2/status/1244821192281935873   …",/martinezmau/status/1244822272562601985,2,24,3,2020-03-31 03:02:12,true,false,42995003
ObjectId(5ea08ffe1657436c17445470),esp_covid19,1244814138876067842,"# LECTURA  | Bookmate: un mes de acceso gratuito para quienes buscan nuevas opciones de libros y audiolibros, de todos los géneros y formatos y en 19 idiomas 

@bookmate_esp  

#COVID19  

#QuedateEnCasa https:// twitter.com/bookmate_esp/s tatus/1243296627051450375   …",/esp_covid19/status/1244814138876067842,2,5,0,2020-03-31 02:29:52,false,false,1239408182855905280
ObjectId(5ea08ffe1657436c17445471),cardioaguiar,1244754697141002240,"@ esp_covid19  se evaluará 
 la seguridad y la eficacia incluido el ACE2 humano recombinante,losartán ARB en Covid-19 La retirada brusca de los inh RAAS en pacientes de alto riesgo dan resultados adversos. Los inhibidores de RAAS deben continuarse en pacientes estables  pic.twitter.com/a7Ts9oLF3O",/cardioaguiar/status/1244754697141002240,0,0,0,2020-03-30 22:33:40,false,false,601357685
ObjectId(5ea08ffe1657436c17445472),esp_covid19,1244749280558055425,"Les invitamos a seguir y consultar la página web de @RespondCrisis , una red de voluntarios que como nosotros están traduciendo información importante referente a #COVID19  para migrantes y refugiados. ¡Es un gusto comenzar a colaborar juntos! https://www. respondcrisistranslation.org/covid19-resour ces   …",/esp_covid19/status/1244749280558055425,5,7,0,2020-03-30 22:12:09,false,false,1239408182855905280
ObjectId(5ea08ffe1657436c17445473),esp_covid19,1244742377815801857,"El buque naval USNS Comfort arribando al puerto de la Ciudad de Nueva York, para ayudar con los esfuerzos de atención médica ante la escalada de casos de #COVID19  en el área.

Foto de: @josemktg https:// twitter.com/josemktg/statu s/1244638581097979906   …",/esp_covid19/status/1244742377815801857,4,9,0,2020-03-30 21:44:43,false,false,1239408182855905280
ObjectId(5ea08ffe1657436c17445474),esp_covid19,1244742071178735624,¡Gracias Ana!,/esp_covid19/status/1244742071178735624,0,0,0,2020-03-30 21:43:30,true,false,1239408182855905280
ObjectId(5ea08ffe1657436c17445475),arturoUXes,1244709642896203777,"Open letter to @squarespace  @SquarespaceHelp , in the midst of creating a website to make reliable #COVID19  info accessible to Spanish-speaking people ( http:// covid19espanol.com    / @esp_covid19 ):  pic.twitter.com/DgVBk8tRQJ",/arturoUXes/status/1244709642896203777,0,1,1,2020-03-30 19:34:39,false,false,3019923904
ObjectId(5ea08ffe1657436c17445476),esp_covid19,1244707333508222976,¡Escríbannos a covid19espanol@gmail.com!,/esp_covid19/status/1244707333508222976,0,0,0,2020-03-30 19:25:28,false,false,1239408182855905280
ObjectId(5ea08ffe1657436c17445477),arturoShares,1244689914232311808,"while @planetmoney  can issue episodes daily showing diff. angles on #COVID19 , LatAm (~90% of Spanish speakers in the world) can’t publish a simple, reliable daily news podcast, even now

cc @elhilopodcast  @CNNEE  @LeonKrauze  @UniNoticias  @nytimeses  @elpost  @infobae  @esp_covid19",/arturoShares/status/1244689914232311808,0,0,0,2020-03-30 18:16:15,false,false,4795280292
ObjectId(5ea08ffe1657436c17445478),LACOSAQUEACOSA,1244661219136614403,"@ esp_covid19  
 https://www. theatlantic.com/health/archive /2020/03/how-will-coronavirus-end/608719/   …",/LACOSAQUEACOSA/status/1244661219136614403,0,1,1,2020-03-30 16:22:13,false,false,101150454
ObjectId(5ea08ffe1657436c17445479),josemktg,1244638581097979906,USS Comfort arriving in #NYC  harbor  #COVID19  .@hoyhealth  .@esp_covid19   pic.twitter.com/4h5ly8825E,/josemktg/status/1244638581097979906,1,2,0,2020-03-30 14:52:16,false,false,1965438823
ObjectId(5ea08ffe1657436c1744547a),josemktg,1244619364134944769,Terrible #COVID19  .@esp_covid19   https:// twitter.com/esp_covid19/st atus/1244507760013836289   …,/josemktg/status/1244619364134944769,0,1,0,2020-03-30 13:35:54,false,false,1965438823
ObjectId(5ea08ffe1657436c1744547b),josemktg,1244618931735875587,Free primary care #COVID19  help us .@hoyhealth  .@esp_covid19  .@Maria_Hinojosa  .@jorgeramosnews  .@UnivisionNews  .@soledadobrien https:// twitter.com/MarioAnglada/s tatus/1244612041001885701   …,/josemktg/status/1244618931735875587,1,3,0,2020-03-30 13:34:11,false,false,1965438823
ObjectId(5ea08ffe1657436c1744547c),esp_covid19,1244509646863454213,Cómo cuidar y apoyar a nuestros adultos mayores en tiempos del coronavirus [Animal MX] https://www. covid19espanol.com/guias/adultos- mayores-como-cuidarlos-apoyarlos-coronavirus-covid-19   …,/esp_covid19/status/1244509646863454213,8,6,0,2020-03-30 06:19:56,false,false,1239408182855905280
